45,Tue Aug 02 09:59:28 UTC 2011,actionreadsubjectTransitDeliverInfoconditions{:org_id => user.current_ability_org_ids},true,查看,1,11,Tue Aug 02 09:59:28 UTC 2011
46,Tue Aug 02 09:59:28 UTC 2011,actionre_printsubjectReturnBillconditions{:state => 'billed'},true,票据重打,1,12,Tue Aug 02 09:59:28 UTC 2011
47,Tue Aug 02 09:59:28 UTC 2011,"actiondestroysubjectReturnBillconditions{:state => ['loaded','billed']}",true,删除,1,12,Tue Aug 02 09:59:28 UTC 2011
48,Tue Aug 02 09:59:28 UTC 2011,actionexportsubjectReturnBillconditions,true,导出,1,12,Tue Aug 02 09:59:28 UTC 2011
49,Tue Aug 02 09:59:28 UTC 2011,actioncreatesubjectReturnBillconditions,true,新建,1,12,Tue Aug 02 09:59:28 UTC 2011
50,Tue Aug 02 09:59:28 UTC 2011,actionupdatesubjectReturnBillconditions{:from_org_id => user.current_ability_org_ids},true,修改,1,12,Tue Aug 02 09:59:28 UTC 2011
51,Tue Aug 02 09:59:28 UTC 2011,actiondestroysubjectShortFeeInfoconditions{:org_id => user.current_ability_org_ids },true,删除,1,13,Tue Aug 02 09:59:28 UTC 2011
52,Tue Aug 02 09:59:28 UTC 2011,actionexportsubjectShortFeeInfoconditions,true,导出,1,13,Tue Aug 02 09:59:28 UTC 2011
53,Tue Aug 02 09:59:28 UTC 2011,actioncreatesubjectShortFeeInfoconditions,true,新建,1,13,Tue Aug 02 09:59:28 UTC 2011
54,Tue Aug 02 09:59:28 UTC 2011,actionreadsubjectShortFeeInfoconditions,true,查看,1,13,Tue Aug 02 09:59:28 UTC 2011
55,Tue Aug 02 09:59:28 UTC 2011,actionread_profitsubjectCarryingBillconditions,true,查看运单利润,1,14,Tue Aug 02 09:59:28 UTC 2011
56,Tue Aug 02 09:59:29 UTC 2011,actionupdate_carrying_fee_20subjectCarryingBillconditions,true,修改运费(20%),1,14,Tue Aug 02 09:59:29 UTC 2011
57,Tue Aug 02 09:59:29 UTC 2011,actionexportsubjectCarryingBillconditions,true,导出,1,14,Tue Aug 02 09:59:29 UTC 2011
58,Tue Aug 02 09:59:29 UTC 2011,actionupdate_carrying_fee_50subjectCarryingBillconditions,true,修改运费(50%),1,14,Tue Aug 02 09:59:29 UTC 2011
59,Tue Aug 02 09:59:29 UTC 2011,actionread_commissionsubjectCarryingBillconditions,true,查看业务员提成,1,14,Tue Aug 02 09:59:29 UTC 2011
60,Tue Aug 02 09:59:29 UTC 2011,actionresetsubjectCarryingBillconditions{:from_org_id => user.current_ability_org_ids},true,重置运单,1,14,Tue Aug 02 09:59:29 UTC 2011
61,Tue Aug 02 09:59:29 UTC 2011,actionupdate_carrying_fee_100subjectCarryingBillconditions,true,修改运费(100%),1,14,Tue Aug 02 09:59:29 UTC 2011
62,Tue Aug 02 09:59:29 UTC 2011,actionedit_commissionsubjectCarryingBillconditions,true,录入业务员提成,1,14,Tue Aug 02 09:59:29 UTC 2011
63,Tue Aug 02 09:59:29 UTC 2011,actionupdate_goods_feesubjectCarryingBillconditions,true,修改货款,1,14,Tue Aug 02 09:59:29 UTC 2011
64,Tue Aug 02 09:59:29 UTC 2011,actionrpt_no_deliverysubjectCarryingBillconditions,true,未提货报表,1,15,Tue Aug 02 09:59:29 UTC 2011
65,Tue Aug 02 09:59:29 UTC 2011,actionrpt_no_deliverysubjectCarryingBillconditions,true,本地未提货统计,1,16,Tue Aug 02 09:59:29 UTC 2011
66,Tue Aug 02 09:59:29 UTC 2011,actionrpt_to_mesubjectCarryingBillconditions,true,始发地收货统计,1,17,Tue Aug 02 09:59:29 UTC 2011
67,Tue Aug 02 09:59:29 UTC 2011,actionrpt_no_paysubjectCarryingBillconditions,true,提货未提款统计,1,18,Tue Aug 02 09:59:29 UTC 2011
68,Tue Aug 02 09:59:29 UTC 2011,actionrpt_to_mesubjectCarryingBillconditions,true,日营业额统计,1,19,Tue Aug 02 09:59:29 UTC 2011
69,Tue Aug 02 09:59:29 UTC 2011,actionturnover_chartsubjectCarryingBillconditions,true,日营业额统计图,1,20,Tue Aug 02 09:59:29 UTC 2011
70,Tue Aug 02 09:59:29 UTC 2011,actionrpt_to_mesubjectCarryingBillconditions,true,月营业额统计,1,21,Tue Aug 02 09:59:29 UTC 2011
71,Tue Aug 02 09:59:29 UTC 2011,actionrpt_return_no_shipsubjectCarryingBillconditions,true,退货未发票据统计,1,22,Tue Aug 02 09:59:29 UTC 2011
72,Tue Aug 02 09:59:30 UTC 2011,actionexportsubjectSettlementconditions,true,导出,1,23,Tue Aug 02 09:59:30 UTC 2011
73,Tue Aug 02 09:59:30 UTC 2011,actioncreatesubjectSettlementconditions,true,新建,1,23,Tue Aug 02 09:59:30 UTC 2011
74,Tue Aug 02 09:59:30 UTC 2011,actionreadsubjectSettlementconditions{:org_id => user.current_ability_org_ids },true,查看,1,23,Tue Aug 02 09:59:30 UTC 2011
75,Tue Aug 02 09:59:30 UTC 2011,actionexportsubjectRefoundconditions,true,导出,1,24,Tue Aug 02 09:59:30 UTC 2011
76,Tue Aug 02 09:59:30 UTC 2011,actioncreatesubjectRefoundconditions,true,新建,1,24,Tue Aug 02 09:59:30 UTC 2011
77,Tue Aug 02 09:59:30 UTC 2011,actionreadsubjectRefoundconditions{:from_org_id => user.current_ability_org_ids },true,查看,1,24,Tue Aug 02 09:59:30 UTC 2011
78,Tue Aug 02 09:59:30 UTC 2011,actiondestroysubjectRemittanceconditions,true,删除,1,25,Tue Aug 02 09:59:30 UTC 2011
79,Tue Aug 02 09:59:30 UTC 2011,actionreadsubjectRemittanceconditions{:from_org_id => user.current_ability_org_ids },true,查看,1,25,Tue Aug 02 09:59:30 UTC 2011
80,Tue Aug 02 09:59:30 UTC 2011,"actionupdatesubjectRemittanceconditions{:state =>'draft' ,:from_org_id => user.current_ability_org_ids }",true,录入汇款记录,1,25,Tue Aug 02 09:59:30 UTC 2011
81,Tue Aug 02 09:59:30 UTC 2011,actionexportsubjectRefoundconditions,true,导出,1,26,Tue Aug 02 09:59:30 UTC 2011
82,Tue Aug 02 09:59:30 UTC 2011,"actionrefound_confirmsubjectRefoundconditions{:state => 'refunded',:to_org_id => user.current_ability_org_ids}",true,收款确认,1,26,Tue Aug 02 09:59:30 UTC 2011
83,Tue Aug 02 09:59:30 UTC 2011,"actionread_arrivesubjectRefoundconditions{:state =>['refunded_confirmed','refunded'] ,:to_org_id => user.current_ability_org_ids}",true,查看,1,26,Tue Aug 02 09:59:30 UTC 2011
84,Tue Aug 02 09:59:30 UTC 2011,actionexportsubjectCashPaymentListconditions,true,导出,1,27,Tue Aug 02 09:59:30 UTC 2011
85,Tue Aug 02 09:59:30 UTC 2011,actioncreatesubjectCashPaymentListconditions,true,新建,1,27,Tue Aug 02 09:59:30 UTC 2011
86,Tue Aug 02 09:59:30 UTC 2011,actionreadsubjectCashPaymentListconditions{:org_id => user.current_ability_org_ids },true,查看,1,27,Tue Aug 02 09:59:30 UTC 2011
87,Tue Aug 02 09:59:30 UTC 2011,actionexportsubjectTransferPaymentListconditions,true,导出,1,28,Tue Aug 02 09:59:30 UTC 2011
88,Tue Aug 02 09:59:30 UTC 2011,actioncreatesubjectTransferPaymentListconditions,true,新建,1,28,Tue Aug 02 09:59:30 UTC 2011
89,Tue Aug 02 09:59:30 UTC 2011,actionreadsubjectTransferPaymentListconditions{:org_id => user.current_ability_org_ids },true,查看,1,28,Tue Aug 02 09:59:30 UTC 2011
90,Tue Aug 02 09:59:30 UTC 2011,actiontransfersubjectTransferPaymentListconditions,true,转账确认,1,28,Tue Aug 02 09:59:30 UTC 2011
91,Tue Aug 02 09:59:31 UTC 2011,actionbatch_paysubjectCashPayInfoconditions,true,批量提款,1,29,Tue Aug 02 09:59:31 UTC 2011
92,Tue Aug 02 09:59:31 UTC 2011,actionexportsubjectCashPayInfoconditions,true,导出,1,29,Tue Aug 02 09:59:31 UTC 2011
93,Tue Aug 02 09:59:31 UTC 2011,actioncreatesubjectCashPayInfoconditions,true,新建,1,29,Tue Aug 02 09:59:31 UTC 2011
94,Tue Aug 02 09:59:31 UTC 2011,actionreadsubjectCashPayInfoconditions{:org_id => user.current_ability_org_ids },true,查看,1,29,Tue Aug 02 09:59:31 UTC 2011
95,Tue Aug 02 09:59:31 UTC 2011,actionbatch_paysubjectTransferPayInfoconditions,true,批量提款,1,30,Tue Aug 02 09:59:31 UTC 2011
96,Tue Aug 02 09:59:31 UTC 2011,actionexportsubjectTransferPayInfoconditions,true,导出,1,30,Tue Aug 02 09:59:31 UTC 2011
97,Tue Aug 02 09:59:31 UTC 2011,actioncreatesubjectTransferPayInfoconditions,true,新建,1,30,Tue Aug 02 09:59:31 UTC 2011
98,Tue Aug 02 09:59:31 UTC 2011,actionreadsubjectTransferPayInfoconditions{:org_id => user.current_ability_org_ids },true,查看,1,30,Tue Aug 02 09:59:31 UTC 2011
99,Tue Aug 02 09:59:31 UTC 2011,actionexportsubjectPostInfoconditions,true,导出,1,31,Tue Aug 02 09:59:31 UTC 2011
100,Tue Aug 02 09:59:31 UTC 2011,actioncreatesubjectPostInfoconditions,true,新建,1,31,Tue Aug 02 09:59:31 UTC 2011
101,Tue Aug 02 09:59:31 UTC 2011,actionreadsubjectPostInfoconditions{:org_id => user.current_ability_org_ids },true,查看,1,31,Tue Aug 02 09:59:31 UTC 2011
102,Tue Aug 02 09:59:31 UTC 2011,actiondestroysubjectJournalconditions,true,删除,1,32,Tue Aug 02 09:59:31 UTC 2011
103,Tue Aug 02 09:59:31 UTC 2011,actionexportsubjectJournalconditions,true,导出,1,32,Tue Aug 02 09:59:31 UTC 2011
104,Tue Aug 02 09:59:31 UTC 2011,actioncreatesubjectJournalconditions,true,新建,1,32,Tue Aug 02 09:59:31 UTC 2011
105,Tue Aug 02 09:59:31 UTC 2011,actionreadsubjectJournalconditions{:org_id => user.current_ability_org_ids },true,查看,1,32,Tue Aug 02 09:59:31 UTC 2011
106,Tue Aug 02 09:59:31 UTC 2011,actionupdatesubjectJournalconditions{:org_id => user.current_ability_org_ids },true,修改,1,32,Tue Aug 02 09:59:31 UTC 2011
107,Tue Aug 02 09:59:31 UTC 2011,actiondestroysubjectOrgconditions,true,删除,1,33,Tue Aug 02 09:59:31 UTC 2011
108,Tue Aug 02 09:59:31 UTC 2011,actionedit_lock_timesubjectOrgconditions,true,修改录单截至时间,1,33,Tue Aug 02 09:59:31 UTC 2011
109,Tue Aug 02 09:59:31 UTC 2011,actioncreatesubjectOrgconditions,true,新建,1,33,Tue Aug 02 09:59:31 UTC 2011
110,Tue Aug 02 09:59:32 UTC 2011,actionreadsubjectOrgconditions,true,查看,1,33,Tue Aug 02 09:59:32 UTC 2011
111,Tue Aug 02 09:59:32 UTC 2011,actionupdatesubjectOrgconditions,true,修改,1,33,Tue Aug 02 09:59:32 UTC 2011
112,Tue Aug 02 09:59:32 UTC 2011,actiondestroysubjectUserconditions,true,删除,1,34,Tue Aug 02 09:59:32 UTC 2011
113,Tue Aug 02 09:59:32 UTC 2011,actioncreatesubjectUserconditions,true,新建,1,34,Tue Aug 02 09:59:32 UTC 2011
114,Tue Aug 02 09:59:32 UTC 2011,actionreadsubjectUserconditions,true,查看,1,34,Tue Aug 02 09:59:32 UTC 2011
115,Tue Aug 02 09:59:32 UTC 2011,actionupdatesubjectUserconditions,true,修改,1,34,Tue Aug 02 09:59:32 UTC 2011
116,Tue Aug 02 09:59:32 UTC 2011,actiondestroysubjectRoleconditions,true,删除,1,35,Tue Aug 02 09:59:32 UTC 2011
117,Tue Aug 02 09:59:32 UTC 2011,actioncreatesubjectRoleconditions,true,新建,1,35,Tue Aug 02 09:59:32 UTC 2011
118,Tue Aug 02 09:59:32 UTC 2011,actionreadsubjectRoleconditions,true,查看,1,35,Tue Aug 02 09:59:32 UTC 2011
119,Tue Aug 02 09:59:32 UTC 2011,actionupdatesubjectRoleconditions,true,修改,1,35,Tue Aug 02 09:59:32 UTC 2011
120,Tue Aug 02 09:59:32 UTC 2011,actiondestroysubjectVipconditions,true,删除,1,36,Tue Aug 02 09:59:32 UTC 2011
121,Tue Aug 02 09:59:32 UTC 2011,actioncreatesubjectVipconditions,true,新建,1,36,Tue Aug 02 09:59:32 UTC 2011
122,Tue Aug 02 09:59:32 UTC 2011,actionreadsubjectVipconditions{:org_id => user.current_ability_org_ids },true,查看,1,36,Tue Aug 02 09:59:32 UTC 2011
123,Tue Aug 02 09:59:32 UTC 2011,actionupdatesubjectVipconditions,true,修改,1,36,Tue Aug 02 09:59:32 UTC 2011
124,Tue Aug 02 09:59:32 UTC 2011,actioncreatesubjectImportedCustomerconditions,true,新建,1,37,Tue Aug 02 09:59:32 UTC 2011
125,Tue Aug 02 09:59:32 UTC 2011,actionreadsubjectImportedCustomerconditions{:org_id => user.current_ability_org_ids },true,查看,1,37,Tue Aug 02 09:59:32 UTC 2011
126,Tue Aug 02 09:59:32 UTC 2011,actiondestroysubjectBankconditions,true,删除,1,38,Tue Aug 02 09:59:32 UTC 2011
127,Tue Aug 02 09:59:33 UTC 2011,actioncreatesubjectBankconditions,true,新建,1,38,Tue Aug 02 09:59:33 UTC 2011
128,Tue Aug 02 09:59:33 UTC 2011,actionreadsubjectBankconditions,true,查看,1,38,Tue Aug 02 09:59:33 UTC 2011
129,Tue Aug 02 09:59:33 UTC 2011,actionupdatesubjectBankconditions,true,修改,1,38,Tue Aug 02 09:59:33 UTC 2011
130,Tue Aug 02 09:59:33 UTC 2011,actiondestroysubjectTransitCompanyconditions,true,删除,1,39,Tue Aug 02 09:59:33 UTC 2011
131,Tue Aug 02 09:59:33 UTC 2011,actioncreatesubjectTransitCompanyconditions,true,新建,1,39,Tue Aug 02 09:59:33 UTC 2011
132,Tue Aug 02 09:59:33 UTC 2011,actionreadsubjectTransitCompanyconditions,true,查看,1,39,Tue Aug 02 09:59:33 UTC 2011
133,Tue Aug 02 09:59:33 UTC 2011,actionupdatesubjectTransitCompanyconditions,true,修改,1,39,Tue Aug 02 09:59:33 UTC 2011
134,Tue Aug 02 09:59:33 UTC 2011,actiondestroysubjectConfigCashconditions,true,删除,1,40,Tue Aug 02 09:59:33 UTC 2011
135,Tue Aug 02 09:59:33 UTC 2011,actioncreatesubjectConfigCashconditions,true,新建,1,40,Tue Aug 02 09:59:33 UTC 2011
136,Tue Aug 02 09:59:33 UTC 2011,actionreadsubjectConfigCashconditions,true,查看,1,40,Tue Aug 02 09:59:33 UTC 2011
137,Tue Aug 02 09:59:33 UTC 2011,actionupdatesubjectConfigCashconditions,true,修改,1,40,Tue Aug 02 09:59:33 UTC 2011
138,Tue Aug 02 09:59:33 UTC 2011,actiondestroysubjectConfigTransitconditions,true,删除,1,41,Tue Aug 02 09:59:33 UTC 2011
139,Tue Aug 02 09:59:33 UTC 2011,actioncreatesubjectConfigTransitconditions,true,新建,1,41,Tue Aug 02 09:59:33 UTC 2011
140,Tue Aug 02 09:59:33 UTC 2011,actionreadsubjectConfigTransitconditions,true,查看,1,41,Tue Aug 02 09:59:33 UTC 2011
141,Tue Aug 02 09:59:33 UTC 2011,actionupdatesubjectConfigTransitconditions,true,修改,1,41,Tue Aug 02 09:59:33 UTC 2011
142,Tue Aug 02 09:59:33 UTC 2011,actiondestroysubjectIlConfigconditions,true,删除,1,42,Tue Aug 02 09:59:33 UTC 2011
143,Tue Aug 02 09:59:33 UTC 2011,actioncreatesubjectIlConfigconditions,true,新建,1,42,Tue Aug 02 09:59:33 UTC 2011
144,Tue Aug 02 09:59:33 UTC 2011,actionreadsubjectIlConfigconditions,true,查看,1,42,Tue Aug 02 09:59:33 UTC 2011
145,Tue Aug 02 09:59:34 UTC 2011,actionupdatesubjectIlConfigconditions,true,修改,1,42,Tue Aug 02 09:59:34 UTC 2011
146,Tue Aug 02 09:59:34 UTC 2011,actionshow_claimsubjectGoodsExceptionconditions{:state => 'authorized'},true,理赔,1,43,Tue Aug 02 09:59:34 UTC 2011
147,Tue Aug 02 09:59:34 UTC 2011,actionshow_identifysubjectGoodsExceptionconditions{:state => 'compensated'},true,责任鉴定,1,43,Tue Aug 02 09:59:34 UTC 2011
148,Tue Aug 02 09:59:34 UTC 2011,actiondestroysubjectGoodsExceptionconditions{:org_id => user.current_ability_org_ids },true,删除,1,43,Tue Aug 02 09:59:34 UTC 2011
149,Tue Aug 02 09:59:34 UTC 2011,actionshow_authorizesubjectGoodsExceptionconditions{:state => 'submited' },true,授权核销,1,43,Tue Aug 02 09:59:34 UTC 2011
150,Tue Aug 02 09:59:34 UTC 2011,actionprintsubjectGoodsExceptionconditions,true,打印,1,43,Tue Aug 02 09:59:34 UTC 2011
151,Tue Aug 02 09:59:34 UTC 2011,actioncreatesubjectGoodsExceptionconditions,true,新建,1,43,Tue Aug 02 09:59:34 UTC 2011
152,Tue Aug 02 09:59:34 UTC 2011,actionreadsubjectGoodsExceptionconditions{:org_id => user.current_ability_org_ids },true,查看,1,43,Tue Aug 02 09:59:34 UTC 2011
153,Tue Aug 02 09:59:34 UTC 2011,actiondestroysubjectSenderconditions{:org_id => user.current_ability_org_ids },true,删除,1,44,Tue Aug 02 09:59:34 UTC 2011
154,Tue Aug 02 09:59:34 UTC 2011,actioncreatesubjectSenderconditions,true,新建,1,44,Tue Aug 02 09:59:34 UTC 2011
155,Tue Aug 02 09:59:34 UTC 2011,actionreadsubjectSenderconditions{:org_id => user.current_ability_org_ids },true,查看,1,44,Tue Aug 02 09:59:34 UTC 2011
156,Tue Aug 02 09:59:34 UTC 2011,actionupdatesubjectSenderconditions{:org_id => user.current_ability_org_ids },true,修改,1,44,Tue Aug 02 09:59:34 UTC 2011
157,Tue Aug 02 09:59:34 UTC 2011,actiondestroysubjectSendListconditions{:org_id => user.current_ability_org_ids },true,删除,1,45,Tue Aug 02 09:59:34 UTC 2011
158,Tue Aug 02 09:59:34 UTC 2011,actionexportsubjectSendListconditions,true,导出,1,45,Tue Aug 02 09:59:34 UTC 2011
159,Tue Aug 02 09:59:34 UTC 2011,actioncreatesubjectSendListconditions,true,新建,1,45,Tue Aug 02 09:59:34 UTC 2011
160,Tue Aug 02 09:59:34 UTC 2011,actionreadsubjectSendListconditions{:org_id => user.current_ability_org_ids },true,查看,1,45,Tue Aug 02 09:59:34 UTC 2011
161,Tue Aug 02 09:59:34 UTC 2011,actiondestroysubjectSendListPostconditions,true,删除,1,46,Tue Aug 02 09:59:34 UTC 2011
162,Tue Aug 02 09:59:34 UTC 2011,actionexportsubjectSendListPostconditions,true,导出,1,46,Tue Aug 02 09:59:34 UTC 2011
163,Tue Aug 02 09:59:34 UTC 2011,actioncreatesubjectSendListPostconditions,true,新建,1,46,Tue Aug 02 09:59:34 UTC 2011
164,Tue Aug 02 09:59:34 UTC 2011,actionreadsubjectSendListPostconditions{:org_id => user.current_ability_org_ids },true,查看,1,46,Tue Aug 02 09:59:34 UTC 2011
165,Tue Aug 02 09:59:35 UTC 2011,actiondestroysubjectSendListBackconditions{:org_id => user.current_ability_org_ids },true,删除,1,47,Tue Aug 02 09:59:35 UTC 2011
166,Tue Aug 02 09:59:35 UTC 2011,actionexportsubjectSendListBackconditions,true,导出,1,47,Tue Aug 02 09:59:35 UTC 2011
167,Tue Aug 02 09:59:35 UTC 2011,actioncreatesubjectSendListBackconditions,true,新建,1,47,Tue Aug 02 09:59:35 UTC 2011
168,Tue Aug 02 09:59:35 UTC 2011,actionreadsubjectSendListBackconditions{:org_id => user.current_ability_org_ids },true,查看,1,47,Tue Aug 02 09:59:35 UTC 2011
169,Tue Aug 02 09:59:35 UTC 2011,actiondestroysubjectGoodsErrorconditions,true,删除,1,48,Tue Aug 02 09:59:35 UTC 2011
170,Tue Aug 02 09:59:35 UTC 2011,actionshow_authorizesubjectGoodsErrorconditions{:state => 'submited'},true,核销,1,48,Tue Aug 02 09:59:35 UTC 2011
171,Tue Aug 02 09:59:35 UTC 2011,actioncreatesubjectGoodsErrorconditions,true,新建,1,48,Tue Aug 02 09:59:35 UTC 2011
172,Tue Aug 02 09:59:35 UTC 2011,actionreadsubjectGoodsErrorconditions,true,查看,1,48,Tue Aug 02 09:59:35 UTC 2011
